locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMADFCGA_04771	CDS	2013	mltF_3	4.2.2.-		Membrane-bound lytic murein transglycosylase F
AMADFCGA_04772	CDS	1005				hypothetical protein
AMADFCGA_04773	CDS	768	djlA_2		COG1076	Co-chaperone protein DjlA
AMADFCGA_04774	CDS	672	murU	2.7.7.99	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
AMADFCGA_04775	CDS	1023	amgK	2.7.1.221	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
AMADFCGA_04776	CDS	2781	lptD		COG1452	LPS-assembly protein LptD
AMADFCGA_04777	CDS	1329	surA	5.2.1.8	COG0760	Chaperone SurA
AMADFCGA_04778	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
AMADFCGA_04779	CDS	807	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
AMADFCGA_04780	CDS	381	apaG		COG2967	Protein ApaG
AMADFCGA_04781	CDS	876	apaH_2	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
AMADFCGA_04782	CDS	321	glpE_2	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
AMADFCGA_04783	CDS	1923				hypothetical protein
AMADFCGA_04784	CDS	1272				hypothetical protein
AMADFCGA_04785	CDS	1563				hypothetical protein
AMADFCGA_04786	CDS	1230	cca		COG0617	Multifunctional CCA protein
AMADFCGA_04787	CDS	525				hypothetical protein
AMADFCGA_04788	CDS	354	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
AMADFCGA_04789	CDS	570	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
AMADFCGA_04790	CDS	1026	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
AMADFCGA_04791	CDS	216	rpsU		COG0828	30S ribosomal protein S21
AMADFCGA_04792	CDS	1956	dnaG	2.7.7.-	COG0358	DNA primase
AMADFCGA_04793	CDS	1851	rpoD		COG0568	RNA polymerase sigma factor RpoD
AMADFCGA_04794	CDS	2487				hypothetical protein
AMADFCGA_04795	tRNA	77				tRNA-Met(cat)
AMADFCGA_04796	CDS	1065	xerC_9			Tyrosine recombinase XerC
AMADFCGA_04797	CDS	225				hypothetical protein
AMADFCGA_04798	CDS	1398				hypothetical protein
AMADFCGA_04799	CDS	189				hypothetical protein
AMADFCGA_04800	CDS	192				hypothetical protein
AMADFCGA_04801	CDS	1080	virB6			Type IV secretion system protein VirB6
AMADFCGA_04802	CDS	486				hypothetical protein
AMADFCGA_04803	CDS	765	virB5			Type IV secretion system protein virB5
AMADFCGA_04804	CDS	549				hypothetical protein
AMADFCGA_04805	CDS	981	xerC_10			Tyrosine recombinase XerC
AMADFCGA_04806	CDS	849				hypothetical protein
AMADFCGA_04807	CDS	795				hypothetical protein
AMADFCGA_04808	CDS	516				hypothetical protein
AMADFCGA_04809	CDS	894				IS66 family transposase ISPpu19
AMADFCGA_04810	CDS	498				hypothetical protein
AMADFCGA_04811	CDS	195				hypothetical protein
AMADFCGA_04812	CDS	693				hypothetical protein
AMADFCGA_04813	CDS	2487	rcsC_18	2.7.13.3		Sensor histidine kinase RcsC
AMADFCGA_04814	CDS	348				hypothetical protein
AMADFCGA_04815	CDS	612			COG3039	IS5 family transposase ISPa52
AMADFCGA_04816	CDS	252				hypothetical protein
AMADFCGA_04817	CDS	1539	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
AMADFCGA_04818	CDS	225				hypothetical protein
AMADFCGA_04819	CDS	297	algE4	5.1.3.37		Mannuronan C5-epimerase AlgE4
AMADFCGA_04820	CDS	1509				hypothetical protein
AMADFCGA_04821	CDS	561				hypothetical protein
AMADFCGA_04822	CDS	1599				hypothetical protein
AMADFCGA_04823	CDS	348				hypothetical protein
AMADFCGA_04824	CDS	963	nicB_1	1.14.13.163		6-hydroxy-3-succinoylpyridine 3-monooxygenase HspA
AMADFCGA_04825	CDS	150				hypothetical protein
AMADFCGA_04826	CDS	885		3.4.16.4		D-alanyl-D-alanine carboxypeptidase
AMADFCGA_04827	CDS	1527				IS66 family transposase ISSal1
AMADFCGA_04828	CDS	336				hypothetical protein
AMADFCGA_04829	CDS	324				hypothetical protein
AMADFCGA_04830	CDS	2100				hypothetical protein
AMADFCGA_04831	CDS	207				hypothetical protein
AMADFCGA_04832	CDS	963				hypothetical protein
AMADFCGA_04833	CDS	231				hypothetical protein
AMADFCGA_04834	CDS	252				hypothetical protein
AMADFCGA_04835	CDS	288				hypothetical protein
AMADFCGA_04836	CDS	999				hypothetical protein
AMADFCGA_04837	CDS	663				hypothetical protein
AMADFCGA_04838	CDS	483				hypothetical protein
AMADFCGA_04839	CDS	213				hypothetical protein
AMADFCGA_04840	CDS	1656				hypothetical protein
AMADFCGA_04841	CDS	1767				hypothetical protein
AMADFCGA_04842	CDS	570				hypothetical protein
AMADFCGA_04843	CDS	201				IS3 family transposase ISPa79
AMADFCGA_04844	CDS	633	leuE		COG1280	Leucine efflux protein
AMADFCGA_04845	CDS	810				IS66 family transposase ISPpu14
AMADFCGA_04846	CDS	753				hypothetical protein
AMADFCGA_04847	CDS	336				hypothetical protein
AMADFCGA_04848	CDS	318				hypothetical protein
AMADFCGA_04849	CDS	681				hypothetical protein
AMADFCGA_04850	CDS	390				hypothetical protein
AMADFCGA_04851	CDS	312				hypothetical protein
AMADFCGA_04852	CDS	177				hypothetical protein
AMADFCGA_04853	CDS	963	nicB_2	1.14.13.163		6-hydroxy-3-succinoylpyridine 3-monooxygenase HspA
AMADFCGA_04854	CDS	507	msrA3	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 3
AMADFCGA_04855	CDS	816	focA		COG2116	putative formate transporter 1
AMADFCGA_04856	CDS	633				hypothetical protein
AMADFCGA_04857	CDS	4041	dltA_3	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
AMADFCGA_04858	CDS	1131				hypothetical protein
AMADFCGA_04859	CDS	1227				hypothetical protein
AMADFCGA_04860	CDS	324				hypothetical protein
AMADFCGA_04861	CDS	1086	yeeA		COG1289	Inner membrane protein YeeA
AMADFCGA_04862	CDS	462	decR_4		COG1522	DNA-binding transcriptional activator DecR
AMADFCGA_04863	CDS	1680	iaaM	1.13.12.3		Tryptophan 2-monooxygenase
AMADFCGA_04864	CDS	795	ramA	3.5.1.100		(R)-stereoselective amidase
AMADFCGA_04865	CDS	2289				hypothetical protein
AMADFCGA_04866	CDS	912	pqqB		COG1235	Coenzyme PQQ synthesis protein B
AMADFCGA_04867	CDS	756	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
AMADFCGA_04868	CDS	285	pqqD			PqqA binding protein
AMADFCGA_04869	CDS	1170	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
AMADFCGA_04870	CDS	1827				hypothetical protein
AMADFCGA_04871	CDS	162				hypothetical protein
AMADFCGA_04872	CDS	1779	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
AMADFCGA_04873	CDS	1299				hypothetical protein
AMADFCGA_04874	CDS	1431				IS1182 family transposase ISPsy36
AMADFCGA_04875	CDS	1806	dmdC_3	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
AMADFCGA_04876	CDS	297				hypothetical protein
AMADFCGA_04877	CDS	681	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
AMADFCGA_04878	CDS	810	bioC	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
AMADFCGA_04879	CDS	732	bioH	3.1.1.85		Pimeloyl-[acyl-carrier protein] methyl ester esterase
AMADFCGA_04880	CDS	1191	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
AMADFCGA_04881	CDS	1059	bioB	2.8.1.6	COG0502	Biotin synthase
AMADFCGA_04882	CDS	735				hypothetical protein
AMADFCGA_04883	CDS	765	modE		COG2005	DNA-binding transcriptional dual regulator ModE
AMADFCGA_04884	CDS	1920				hypothetical protein
AMADFCGA_04885	CDS	834	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
AMADFCGA_04886	CDS	1032	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
AMADFCGA_04887	CDS	795				hypothetical protein
AMADFCGA_04888	CDS	870	phnU		COG0555	Putative 2-aminoethylphosphonate transport system permease protein PhnU
AMADFCGA_04889	CDS	1002			COG1840	putative protein
AMADFCGA_04890	CDS	1020	rbsR_2		COG1609	Ribose operon repressor
AMADFCGA_04891	CDS	975	srkA	2.7.11.1	COG2334	Stress response kinase A
AMADFCGA_04892	CDS	888	rarD_2		COG2962	Protein RarD
AMADFCGA_04893	CDS	381				hypothetical protein
AMADFCGA_04894	CDS	303				hypothetical protein
AMADFCGA_04895	CDS	519				hypothetical protein
AMADFCGA_04896	CDS	2178	glcB	2.3.3.9	COG2225	Malate synthase G
AMADFCGA_04897	CDS	447	rssB_4			Regulator of RpoS
AMADFCGA_04898	CDS	1968				hypothetical protein
AMADFCGA_04899	CDS	714	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
AMADFCGA_04900	CDS	303				hypothetical protein
AMADFCGA_04901	CDS	234				hypothetical protein
AMADFCGA_04902	CDS	1626				hypothetical protein
AMADFCGA_04903	CDS	459	rayT		COG1943	REP-associated tyrosine transposase
AMADFCGA_04904	CDS	1104	cdhR_6		COG4977	HTH-type transcriptional regulator CdhR
AMADFCGA_04905	CDS	948				hypothetical protein
AMADFCGA_04906	CDS	846	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
AMADFCGA_04907	CDS	1179	btuD_9	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AMADFCGA_04908	CDS	1254	glyA_2	2.1.2.1	COG0112	Serine hydroxymethyltransferase
AMADFCGA_04909	CDS	1251	soxB_3	1.5.3.1		Sarcosine oxidase subunit beta
AMADFCGA_04910	CDS	297	soxD_2	1.5.3.1		Sarcosine oxidase subunit delta
AMADFCGA_04911	CDS	3021	soxA_5	1.5.3.1		Sarcosine oxidase subunit alpha
AMADFCGA_04912	CDS	633				hypothetical protein
AMADFCGA_04913	CDS	858	purU_3	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
AMADFCGA_04914	CDS	1197	fdhA_2	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
AMADFCGA_04915	CDS	1008				hypothetical protein
AMADFCGA_04916	CDS	951				hypothetical protein
AMADFCGA_04917	CDS	5823				hypothetical protein
AMADFCGA_04918	CDS	585				hypothetical protein
AMADFCGA_04919	CDS	1047				hypothetical protein
AMADFCGA_04920	CDS	894	yihG_2	2.3.-.-	COG0204	putative acyltransferase YihG
AMADFCGA_04921	CDS	504				hypothetical protein
AMADFCGA_04922	CDS	630	yibF		COG0625	putative GST-like protein YibF
AMADFCGA_04923	CDS	183				hypothetical protein
AMADFCGA_04924	CDS	1134				hypothetical protein
AMADFCGA_04925	CDS	984	fecR_3		COG3712	Protein FecR
AMADFCGA_04926	CDS	519	fecI_3		COG1595	putative RNA polymerase sigma factor FecI
AMADFCGA_04927	CDS	1707	betA_2	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
AMADFCGA_04928	CDS	1473	betB	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
AMADFCGA_04929	CDS	594	betI_2		COG1309	HTH-type transcriptional regulator BetI
AMADFCGA_04930	CDS	1389	der_2			GTPase Der
AMADFCGA_04931	CDS	1380				putative membrane protein
AMADFCGA_04932	CDS	513	dhfrIII	1.5.1.3		Dihydrofolate reductase type 3
AMADFCGA_04933	CDS	1059				hypothetical protein
AMADFCGA_04934	CDS	735	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
AMADFCGA_04935	CDS	795	thiG	2.8.1.10	COG2022	Thiazole synthase
AMADFCGA_04936	CDS	201				hypothetical protein
AMADFCGA_04937	CDS	381				hypothetical protein
AMADFCGA_04938	CDS	711	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
AMADFCGA_04939	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
AMADFCGA_04940	CDS	1035	ftsX		COG2177	Cell division protein FtsX
AMADFCGA_04941	CDS	672	ftsE		COG2884	Cell division ATP-binding protein FtsE
AMADFCGA_04942	CDS	1506	ftsY		COG0552	Signal recognition particle receptor FtsY
AMADFCGA_04943	CDS	1353		3.4.24.-	COG0612	putative zinc protease
AMADFCGA_04944	CDS	1491				hypothetical protein
AMADFCGA_04945	CDS	585	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
AMADFCGA_04946	CDS	288	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
AMADFCGA_04947	CDS	1038				hypothetical protein
AMADFCGA_04948	CDS	858	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
AMADFCGA_04949	CDS	663				hypothetical protein
AMADFCGA_04950	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
AMADFCGA_04951	CDS	252	fdx_2		COG1145	Ferredoxin
AMADFCGA_04952	CDS	339				hypothetical protein
AMADFCGA_04953	CDS	813	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
AMADFCGA_04954	CDS	867				hypothetical protein
AMADFCGA_04955	CDS	540	yraA	3.2.-.-	COG0693	Putative cysteine protease YraA
AMADFCGA_04956	CDS	1197	rlmI_3	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
AMADFCGA_04957	CDS	747				hypothetical protein
AMADFCGA_04958	CDS	1041	ltaE_2	4.1.2.48		Low specificity L-threonine aldolase
AMADFCGA_04959	CDS	1443				hypothetical protein
AMADFCGA_04960	CDS	1326				hypothetical protein
AMADFCGA_04961	CDS	1413	hsrA			putative transport protein HsrA
AMADFCGA_04962	CDS	2694				hypothetical protein
AMADFCGA_04963	CDS	648	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
AMADFCGA_04964	CDS	837	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
AMADFCGA_04965	CDS	231				hypothetical protein
AMADFCGA_04966	CDS	267				hypothetical protein
AMADFCGA_04967	CDS	1101	kshB	1.14.15.30		3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
AMADFCGA_04968	CDS	1299		1.14.13.239		Carnitine monooxygenase oxygenase subunit
AMADFCGA_04969	CDS	2412				hypothetical protein
AMADFCGA_04970	CDS	204				hypothetical protein
AMADFCGA_04971	CDS	7095				hypothetical protein
AMADFCGA_04972	CDS	798				hypothetical protein
AMADFCGA_04973	CDS	1221	fixB			Protein FixB
AMADFCGA_04974	CDS	1965				hypothetical protein
AMADFCGA_04975	CDS	2061	stcD	1.-.-.-		putative N-methylproline demethylase
AMADFCGA_04976	CDS	531				hypothetical protein
AMADFCGA_04977	CDS	978				hypothetical protein
AMADFCGA_04978	CDS	411				hypothetical protein
AMADFCGA_04979	CDS	420				hypothetical protein
AMADFCGA_04980	CDS	1065	cbbA	4.1.2.13		Fructose-bisphosphate aldolase
AMADFCGA_04981	CDS	327				hypothetical protein
AMADFCGA_04982	CDS	198				hypothetical protein
AMADFCGA_04983	CDS	231				hypothetical protein
AMADFCGA_04984	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
AMADFCGA_04985	CDS	1044	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
AMADFCGA_04986	CDS	1998	tktA	2.2.1.1	COG0021	Transketolase 1
AMADFCGA_04987	CDS	996	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
AMADFCGA_04988	CDS	1191	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
AMADFCGA_04989	CDS	516				IS3 family transposase ISPsy8
AMADFCGA_04990	CDS	597				IS3 family transposase ISPsy8
AMADFCGA_04991	CDS	1686	ligB	6.5.1.2	COG0272	DNA ligase B
AMADFCGA_04992	CDS	417	yqjC			Protein YqjC
AMADFCGA_04993	CDS	402				hypothetical protein
AMADFCGA_04994	CDS	1392	czcS_2	2.7.13.3		Sensor protein CzcS
AMADFCGA_04995	CDS	675	czcR_4			Transcriptional activator protein CzcR
AMADFCGA_04996	CDS	1227	czcC			Cobalt-zinc-cadmium resistance protein CzcC
AMADFCGA_04997	CDS	1254	czcB			Cobalt-zinc-cadmium resistance protein CzcB
AMADFCGA_04998	CDS	3153	czcA_3			Cobalt-zinc-cadmium resistance protein CzcA
AMADFCGA_04999	CDS	1335				hypothetical protein
AMADFCGA_05000	CDS	261	imm_5			Colicin-E7 immunity protein
AMADFCGA_05001	CDS	258	imm_6			Colicin-E8 immunity protein
AMADFCGA_05002	CDS	1326	oprD_3	3.4.21.-		Porin D
AMADFCGA_05003	CDS	222				hypothetical protein
AMADFCGA_05004	CDS	330				hypothetical protein
AMADFCGA_05005	CDS	1260	nhaP		COG0025	Na(+)/H(+) antiporter NhaP
AMADFCGA_05006	CDS	948	rhaS_4			HTH-type transcriptional activator RhaS
AMADFCGA_05007	CDS	1317			COG1653	putative ABC transporter-binding protein
AMADFCGA_05008	CDS	774	polS	1.1.1.-		Sorbitol dehydrogenase
AMADFCGA_05009	CDS	825	srlR_1		COG1349	Glucitol operon repressor
AMADFCGA_05010	CDS	1821	typA		COG1217	GTP-binding protein TypA/BipA
AMADFCGA_05011	CDS	1455	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
AMADFCGA_05012	CDS	1407	glnA	6.3.1.2		Glutamine synthetase
AMADFCGA_05013	CDS	414				hypothetical protein
AMADFCGA_05014	CDS	558		5.4.99.5	COG1605	Secreted chorismate mutase
AMADFCGA_05015	CDS	537				hypothetical protein
AMADFCGA_05016	CDS	618				hypothetical protein
AMADFCGA_05017	CDS	1086	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
AMADFCGA_05018	CDS	1437	glnG		COG2204	DNA-binding transcriptional regulator NtrC
AMADFCGA_05019	CDS	1794	QRSL1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
AMADFCGA_05020	CDS	186				hypothetical protein
AMADFCGA_05021	CDS	1038	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
AMADFCGA_05022	CDS	936	ssuA_5			Putative aliphatic sulfonates-binding protein
AMADFCGA_05023	CDS	1326	ntaA	1.14.14.10		Nitrilotriacetate monooxygenase component A
AMADFCGA_05024	CDS	2316	fyuA		COG1629	Pesticin receptor
AMADFCGA_05025	CDS	1047	gntR_2			HTH-type transcriptional regulator GntR
AMADFCGA_05026	CDS	1995	betT2		COG1292	Osmo-dependent choline transporter BetT2
AMADFCGA_05027	CDS	1698	hutU	4.2.1.49		Urocanate hydratase
AMADFCGA_05028	CDS	969				hypothetical protein
AMADFCGA_05029	CDS	852	ousW		COG4176	Glycine betaine/choline transport system permease protein OusW
AMADFCGA_05030	CDS	831	ousV		COG4175	Glycine betaine/choline transport system ATP-binding protein OusV
AMADFCGA_05031	CDS	1542	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
AMADFCGA_05032	CDS	1092	hutH_2	4.3.1.3		Histidine ammonia-lyase
AMADFCGA_05033	CDS	429	hutH_3	4.3.1.3	COG2986	Histidine ammonia-lyase
AMADFCGA_05034	CDS	1377	proY		COG1113	Proline-specific permease ProY
AMADFCGA_05035	CDS	1206	hutI	3.5.2.7	COG1228	Imidazolonepropionase
AMADFCGA_05036	CDS	801				hypothetical protein
AMADFCGA_05037	CDS	2259	cadA	3.6.3.3		Cadmium-transporting ATPase
AMADFCGA_05038	CDS	447	zntR		COG0789	HTH-type transcriptional regulator ZntR
AMADFCGA_05039	CDS	774				hypothetical protein
AMADFCGA_05040	CDS	696				hypothetical protein
AMADFCGA_05041	CDS	1482				hypothetical protein
AMADFCGA_05042	CDS	540				hypothetical protein
AMADFCGA_05043	CDS	681	acm	3.2.1.17		Lysozyme M1
AMADFCGA_05044	CDS	972	thyA	2.1.1.45	COG0207	Thymidylate synthase
AMADFCGA_05045	CDS	813	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
AMADFCGA_05046	CDS	2280	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
AMADFCGA_05047	CDS	480	rppH_3	3.6.1.-	COG0494	RNA pyrophosphohydrolase
AMADFCGA_05048	CDS	657		3.1.3.-	COG0560	putative phosphatase
AMADFCGA_05049	CDS	429				hypothetical protein
AMADFCGA_05050	CDS	1515	ilvA_3	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
AMADFCGA_05051	CDS	672	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
AMADFCGA_05052	CDS	906	yjiK_1		COG3204	putative protein YjiK
AMADFCGA_05053	CDS	945	yjiK_2		COG3204	putative protein YjiK
AMADFCGA_05054	CDS	666	ycgM		COG0179	putative protein YcgM
AMADFCGA_05055	CDS	1419		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
AMADFCGA_05056	CDS	1230	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
AMADFCGA_05057	CDS	438				hypothetical protein
AMADFCGA_05058	CDS	636				hypothetical protein
AMADFCGA_05059	CDS	753				hypothetical protein
AMADFCGA_05060	CDS	942	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
AMADFCGA_05061	CDS	2379	quiP_2	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
AMADFCGA_05062	CDS	882	ydcV_2			Inner membrane ABC transporter permease protein YdcV
AMADFCGA_05063	CDS	921	potH		COG1176	Putrescine transport system permease protein PotH
AMADFCGA_05064	CDS	1143	potA_4	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
AMADFCGA_05065	CDS	1095	spuE_2		COG0687	Spermidine-binding periplasmic protein SpuE
AMADFCGA_05066	CDS	1098	spuD		COG0687	Putrescine-binding periplasmic protein SpuD
AMADFCGA_05067	CDS	1365	spuC	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
AMADFCGA_05068	CDS	1359	puuA_1	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
AMADFCGA_05069	CDS	1377	puuA_2	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
AMADFCGA_05070	CDS	597				IS3 family transposase ISPsy8
AMADFCGA_05071	CDS	516				IS3 family transposase ISPsy8
AMADFCGA_05072	CDS	633				hypothetical protein
AMADFCGA_05073	CDS	1167				hypothetical protein
AMADFCGA_05074	CDS	216				hypothetical protein
AMADFCGA_05075	CDS	813	ssuB_3	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
AMADFCGA_05076	CDS	798	ssuC_3		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
AMADFCGA_05077	CDS	966	ssuA_6			Putative aliphatic sulfonates-binding protein
AMADFCGA_05078	CDS	543		1.11.1.15	COG0450	Peroxiredoxin
AMADFCGA_05079	CDS	1359	nicP_5			Porin-like protein NicP
AMADFCGA_05080	CDS	414				hypothetical protein
AMADFCGA_05081	CDS	456	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
AMADFCGA_05082	CDS	489	secB		COG1952	Protein-export protein SecB
AMADFCGA_05083	CDS	252	grxC		COG0695	Glutaredoxin 3
AMADFCGA_05084	CDS	414	yibN		COG0607	putative protein YibN
AMADFCGA_05085	CDS	1533	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
AMADFCGA_05086	CDS	1434	envC		COG4942	Murein hydrolase activator EnvC
AMADFCGA_05087	CDS	1338				hypothetical protein
AMADFCGA_05088	CDS	783				hypothetical protein
AMADFCGA_05089	CDS	270				hypothetical protein
AMADFCGA_05090	CDS	1668				hypothetical protein
AMADFCGA_05091	CDS	1506				hypothetical protein
AMADFCGA_05092	CDS	756				hypothetical protein
AMADFCGA_05093	CDS	834	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
AMADFCGA_05094	CDS	738	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
AMADFCGA_05095	CDS	279				hypothetical protein
AMADFCGA_05096	CDS	639	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
AMADFCGA_05097	CDS	594	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
AMADFCGA_05098	CDS	1200	tyrB_2	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
AMADFCGA_05099	CDS	1662				hypothetical protein
AMADFCGA_05100	CDS	2226				hypothetical protein
AMADFCGA_05101	CDS	1068	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
AMADFCGA_05102	CDS	273			COG2924	putative Fe(2+)-trafficking protein
AMADFCGA_05103	tRNA	76				tRNA-Phe(gaa)
AMADFCGA_05104	CDS	438				hypothetical protein
AMADFCGA_05105	CDS	279				hypothetical protein
AMADFCGA_05106	CDS	1347	bdlA_3		COG0840	Biofilm dispersion protein BdlA
AMADFCGA_05107	CDS	486				hypothetical protein
AMADFCGA_05108	CDS	1392	gabP		COG1113	GABA permease
AMADFCGA_05109	CDS	774	occP			Octopine permease ATP-binding protein P
AMADFCGA_05110	CDS	765	artJ		COG0834	ABC transporter arginine-binding protein 1
AMADFCGA_05111	CDS	696	artQ_2		COG4215	Arginine ABC transporter permease protein ArtQ
