locus_tag	ftype	length_bp	gene	EC_number	COG	product
INPMIPDD_04799	CDS	765	artJ		COG0834	ABC transporter arginine-binding protein 1
INPMIPDD_04800	CDS	696	artQ_2		COG4215	Arginine ABC transporter permease protein ArtQ
INPMIPDD_04801	CDS	690	occM_2			Octopine transport system permease protein OccM
INPMIPDD_04802	CDS	1218				hypothetical protein
INPMIPDD_04803	CDS	327				hypothetical protein
INPMIPDD_04804	CDS	948				IS110 family transposase ISPpu10
INPMIPDD_04805	CDS	1026	dnaJ_3			Chaperone protein DnaJ
INPMIPDD_04806	tRNA	76				tRNA-Thr(tgt)
INPMIPDD_04807	CDS	213				hypothetical protein
INPMIPDD_04808	CDS	1182				hypothetical protein
INPMIPDD_04809	CDS	120				hypothetical protein
INPMIPDD_04810	CDS	96				hypothetical protein
INPMIPDD_04811	CDS	984				hypothetical protein
INPMIPDD_04812	CDS	237				hypothetical protein
INPMIPDD_04813	CDS	366				hypothetical protein
INPMIPDD_04814	CDS	645				hypothetical protein
INPMIPDD_04815	CDS	342				hypothetical protein
INPMIPDD_04816	CDS	423				hypothetical protein
INPMIPDD_04817	CDS	738				hypothetical protein
INPMIPDD_04818	CDS	291	relE	3.1.-.-	COG2026	mRNA interferase toxin RelE
INPMIPDD_04819	CDS	240	relB		COG3077	Antitoxin RelB
INPMIPDD_04820	CDS	474				hypothetical protein
INPMIPDD_04821	CDS	570				hypothetical protein
INPMIPDD_04822	CDS	531				hypothetical protein
INPMIPDD_04823	CDS	1275	oprD_4	3.4.21.-		Porin D
INPMIPDD_04824	CDS	207				hypothetical protein
INPMIPDD_04825	CDS	1107	aguA	3.5.3.12	COG2957	Agmatine deiminase
INPMIPDD_04826	CDS	879		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
INPMIPDD_04827	CDS	2913	argD_2	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
INPMIPDD_04828	CDS	1083	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
INPMIPDD_04829	CDS	546	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
INPMIPDD_04830	CDS	1815	dctB_3	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
INPMIPDD_04831	CDS	1386	dctD_4			C4-dicarboxylate transport transcriptional regulatory protein DctD
INPMIPDD_04832	CDS	474				hypothetical protein
INPMIPDD_04833	CDS	948				IS110 family transposase ISPpu10
INPMIPDD_04834	CDS	843	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
INPMIPDD_04835	CDS	567	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
INPMIPDD_04836	CDS	663	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
INPMIPDD_04837	CDS	441	kbp		COG1652	Potassium binding protein Kbp
INPMIPDD_04838	CDS	882	oxyR_3			Hydrogen peroxide-inducible genes activator
INPMIPDD_04839	CDS	837	fdhD		COG1526	Sulfur carrier protein FdhD
INPMIPDD_04840	CDS	2337	ydeP_1		COG0243	Protein YdeP
INPMIPDD_04841	CDS	435				hypothetical protein
INPMIPDD_04842	CDS	1935	deaD_2	3.6.4.13		ATP-dependent RNA helicase DeaD
INPMIPDD_04843	CDS	822				hypothetical protein
INPMIPDD_04844	CDS	2172	htpX_2	3.4.24.-		Protease HtpX
INPMIPDD_04845	CDS	750				hypothetical protein
INPMIPDD_04846	CDS	534				hypothetical protein
INPMIPDD_04847	CDS	1503				hypothetical protein
INPMIPDD_04848	CDS	483				hypothetical protein
INPMIPDD_04849	CDS	1836				hypothetical protein
INPMIPDD_04850	CDS	1071				hypothetical protein
INPMIPDD_04851	CDS	2604	clpV1		COG0542	Protein ClpV1
INPMIPDD_04852	CDS	711				hypothetical protein
INPMIPDD_04853	CDS	1344				hypothetical protein
INPMIPDD_04854	CDS	714				hypothetical protein
INPMIPDD_04855	CDS	3894				hypothetical protein
INPMIPDD_04856	CDS	921				hypothetical protein
INPMIPDD_04857	CDS	2496	ompA_2			Outer membrane protein A
INPMIPDD_04858	CDS	519	hcp1_5		COG3157	Protein hcp1
INPMIPDD_04859	CDS	1089				hypothetical protein
INPMIPDD_04860	CDS	255				hypothetical protein
INPMIPDD_04861	CDS	1158				hypothetical protein
INPMIPDD_04862	CDS	993				hypothetical protein
INPMIPDD_04863	CDS	801				hypothetical protein
INPMIPDD_04864	CDS	2700				hypothetical protein
INPMIPDD_04865	CDS	1701				hypothetical protein
INPMIPDD_04866	CDS	978				hypothetical protein
INPMIPDD_04867	CDS	2691				hypothetical protein
INPMIPDD_04868	CDS	1683				hypothetical protein
INPMIPDD_04869	CDS	1086				hypothetical protein
INPMIPDD_04870	CDS	990				hypothetical protein
INPMIPDD_04871	CDS	303				hypothetical protein
INPMIPDD_04872	CDS	2766				hypothetical protein
INPMIPDD_04873	CDS	990				hypothetical protein
INPMIPDD_04874	CDS	807				hypothetical protein
INPMIPDD_04875	CDS	429				hypothetical protein
INPMIPDD_04876	CDS	1008	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
INPMIPDD_04877	CDS	1017	auaH_2	1.1.1.394		Aurachin B dehydrogenase
INPMIPDD_04878	CDS	807	rbn	3.1.26.11		Ribonuclease BN
INPMIPDD_04879	CDS	1284				hypothetical protein
INPMIPDD_04880	CDS	621				hypothetical protein
INPMIPDD_04881	CDS	1134				hypothetical protein
INPMIPDD_04882	CDS	1095				hypothetical protein
INPMIPDD_04883	CDS	552				hypothetical protein
INPMIPDD_04884	CDS	429				hypothetical protein
INPMIPDD_04885	CDS	2448				hypothetical protein
INPMIPDD_04886	CDS	483				hypothetical protein
INPMIPDD_04887	CDS	243	acpP_3		COG0236	Acyl carrier protein
INPMIPDD_04888	CDS	801	mscS_2		COG0668	Small-conductance mechanosensitive channel
INPMIPDD_04889	CDS	2019				hypothetical protein
INPMIPDD_04890	CDS	1566	ydgA		COG5339	Protein YdgA
INPMIPDD_04891	CDS	690	vldH	3.1.3.101		Validoxylamine A 7'-phosphate phosphatase
INPMIPDD_04892	CDS	1008	yajO_3	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
INPMIPDD_04893	CDS	738	gntR_3			putative D-xylose utilization operon transcriptional repressor
INPMIPDD_04894	CDS	777				hypothetical protein
INPMIPDD_04895	CDS	948				hypothetical protein
INPMIPDD_04896	CDS	3447	dltA_4	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
INPMIPDD_04897	CDS	480				hypothetical protein
INPMIPDD_04898	rRNA	110				5S ribosomal RNA
INPMIPDD_04899	rRNA	110				5S ribosomal RNA
INPMIPDD_04900	rRNA	2891				23S ribosomal RNA
INPMIPDD_04901	tRNA	76				tRNA-Ala(tgc)
INPMIPDD_04902	tRNA	77				tRNA-Ile(gat)
INPMIPDD_04903	rRNA	1534				16S ribosomal RNA
INPMIPDD_04904	CDS	1221	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
INPMIPDD_04905	CDS	1182	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
INPMIPDD_04906	CDS	924	gcvA_6			Glycine cleavage system transcriptional activator
INPMIPDD_04907	CDS	1122	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
INPMIPDD_04908	CDS	324	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
INPMIPDD_04909	CDS	1455	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
INPMIPDD_04910	CDS	1494	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
INPMIPDD_04911	CDS	216				hypothetical protein
INPMIPDD_04912	CDS	318				hypothetical protein
INPMIPDD_04913	CDS	306				hypothetical protein
INPMIPDD_04914	CDS	321				hypothetical protein
INPMIPDD_04915	CDS	1962				hypothetical protein
INPMIPDD_04916	CDS	504				hypothetical protein
INPMIPDD_04917	CDS	444				hypothetical protein
INPMIPDD_04918	CDS	276	hupB_2		COG0776	DNA-binding protein HU-beta
INPMIPDD_04919	CDS	1149	alkT	1.18.1.1	COG1251	Rubredoxin-NAD(+) reductase
INPMIPDD_04920	CDS	168	rubA1		COG1773	Rubredoxin-1
INPMIPDD_04921	CDS	561	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
INPMIPDD_04922	CDS	891	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
INPMIPDD_04923	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
INPMIPDD_04924	CDS	1287	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
INPMIPDD_04925	CDS	1341				hypothetical protein
INPMIPDD_04926	CDS	903				hypothetical protein
INPMIPDD_04927	CDS	891	cheB_9	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
INPMIPDD_04928	CDS	762	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
INPMIPDD_04929	CDS	834	pstB_2	7.3.2.1		Phosphate import ATP-binding protein PstB
INPMIPDD_04930	CDS	1674				hypothetical protein
INPMIPDD_04931	CDS	2286				hypothetical protein
INPMIPDD_04932	CDS	999	pstS_2		COG0226	Phosphate-binding protein PstS
INPMIPDD_04933	CDS	1290	proP_6			Proline/betaine transporter
INPMIPDD_04934	CDS	402		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
INPMIPDD_04935	CDS	912	yeaD_2	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
INPMIPDD_04936	CDS	543				hypothetical protein
INPMIPDD_04937	CDS	246				hypothetical protein
INPMIPDD_04938	CDS	1083	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
INPMIPDD_04939	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
INPMIPDD_04940	CDS	636				hypothetical protein
INPMIPDD_04941	CDS	912	yjiE			HTH-type transcriptional regulator YjiE
INPMIPDD_04942	CDS	186				hypothetical protein
INPMIPDD_04943	CDS	1425	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
INPMIPDD_04944	CDS	1452	alsT		COG1115	Amino-acid carrier protein AlsT
INPMIPDD_04945	CDS	1005	ansA	3.5.1.1	COG0252	L-asparaginase 1
INPMIPDD_04946	CDS	888				hypothetical protein
INPMIPDD_04947	CDS	1212				hypothetical protein
INPMIPDD_04948	CDS	1563	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
INPMIPDD_04949	CDS	639	paiB		COG2808	Protease synthase and sporulation protein PAI 2
INPMIPDD_04950	CDS	447				hypothetical protein
INPMIPDD_04951	CDS	669				hypothetical protein
INPMIPDD_04952	CDS	1809	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
INPMIPDD_04953	CDS	1416	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
INPMIPDD_04954	CDS	951	cmpR_4		COG0583	HTH-type transcriptional activator CmpR
INPMIPDD_04955	CDS	222				hypothetical protein
INPMIPDD_04956	CDS	867	hexR_3		COG1737	HTH-type transcriptional regulator HexR
INPMIPDD_04957	CDS	2184	uvrD	3.6.4.12	COG0210	DNA helicase II
INPMIPDD_04958	CDS	846				hypothetical protein
INPMIPDD_04959	CDS	408				hypothetical protein
INPMIPDD_04960	CDS	1764	kefB			Glutathione-regulated potassium-efflux system protein KefB
INPMIPDD_04961	CDS	174				hypothetical protein
INPMIPDD_04962	CDS	486		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
INPMIPDD_04963	CDS	867	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
INPMIPDD_04964	CDS	393				hypothetical protein
INPMIPDD_04965	CDS	1002	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
INPMIPDD_04966	CDS	375				hypothetical protein
INPMIPDD_04967	CDS	651				hypothetical protein
INPMIPDD_04968	CDS	1209	yciC		COG0523	Putative metal chaperone YciC
INPMIPDD_04969	CDS	384				hypothetical protein
INPMIPDD_04970	CDS	1227	amiC_3	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
INPMIPDD_04971	CDS	522				hypothetical protein
INPMIPDD_04972	CDS	1440	clsA_2	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
INPMIPDD_04973	CDS	1188	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
INPMIPDD_04974	CDS	1965	zosA	3.6.3.-	COG2217	Zinc-transporting ATPase
INPMIPDD_04975	CDS	1071				hypothetical protein
INPMIPDD_04976	CDS	1038				hypothetical protein
INPMIPDD_04977	CDS	1947				hypothetical protein
INPMIPDD_04978	CDS	1620	mdoD_2		COG3131	Glucans biosynthesis protein D
INPMIPDD_04979	CDS	1284				hypothetical protein
INPMIPDD_04980	CDS	1884				hypothetical protein
INPMIPDD_04981	CDS	639	tmoT			Response regulator protein TmoT
INPMIPDD_04982	CDS	1068	sasA_22	2.7.-.-		Adaptive-response sensory-kinase SasA
INPMIPDD_04983	CDS	1302	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
INPMIPDD_04984	CDS	1755				hypothetical protein
INPMIPDD_04985	CDS	1923	mcpS_2		COG0840	Methyl-accepting chemotaxis protein McpS
INPMIPDD_04986	CDS	2031				IS66 family transposase ISPsy43
INPMIPDD_04987	CDS	225				hypothetical protein
INPMIPDD_04988	CDS	882	ydbD	1.11.1.6	COG3546	putative manganese catalase
INPMIPDD_04989	CDS	198				hypothetical protein
INPMIPDD_04990	CDS	519				hypothetical protein
INPMIPDD_04991	CDS	1452				hypothetical protein
INPMIPDD_04992	CDS	948	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
INPMIPDD_04993	CDS	414	fosB	2.5.1.-		Metallothiol transferase FosB
INPMIPDD_04994	CDS	780	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
INPMIPDD_04995	CDS	951	btuF_2			Vitamin B12-binding protein
INPMIPDD_04996	CDS	1044	hmuU_2		COG0609	Hemin transport system permease protein HmuU
INPMIPDD_04997	CDS	1329	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
INPMIPDD_04998	CDS	996	wbgU_2	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
INPMIPDD_04999	CDS	744	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
INPMIPDD_05000	CDS	285				hypothetical protein
INPMIPDD_05001	CDS	1524	arnT_3	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
INPMIPDD_05002	CDS	981	yjiK_3		COG3204	putative protein YjiK
INPMIPDD_05003	CDS	405				hypothetical protein
INPMIPDD_05004	CDS	216				hypothetical protein
INPMIPDD_05005	CDS	459				hypothetical protein
INPMIPDD_05006	CDS	8856				hypothetical protein
INPMIPDD_05007	CDS	1857				hypothetical protein
INPMIPDD_05008	CDS	207	nhaA_3			Na(+)/H(+) antiporter NhaA
INPMIPDD_05009	CDS	129				hypothetical protein
INPMIPDD_05010	CDS	150				hypothetical protein
INPMIPDD_05011	CDS	1125				hypothetical protein
INPMIPDD_05012	CDS	180				hypothetical protein
INPMIPDD_05013	CDS	411				hypothetical protein
INPMIPDD_05014	CDS	258				hypothetical protein
INPMIPDD_05015	CDS	1497				hypothetical protein
INPMIPDD_05016	CDS	708				hypothetical protein
INPMIPDD_05017	CDS	384				hypothetical protein
INPMIPDD_05018	CDS	1035				hypothetical protein
INPMIPDD_05019	CDS	4341				hypothetical protein
INPMIPDD_05020	CDS	1812				hypothetical protein
INPMIPDD_05021	CDS	579				hypothetical protein
INPMIPDD_05022	CDS	426				hypothetical protein
INPMIPDD_05023	CDS	825				hypothetical protein
INPMIPDD_05024	CDS	747				hypothetical protein
INPMIPDD_05025	CDS	2178				hypothetical protein
INPMIPDD_05026	CDS	6516	tycC_5			Tyrocidine synthase 3
INPMIPDD_05027	CDS	222	mbtH_2		COG3251	Protein MbtH
INPMIPDD_05028	CDS	1215	entS_2			Enterobactin exporter EntS
INPMIPDD_05029	CDS	5466	dltA_5	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
INPMIPDD_05030	CDS	1050	tgnB_2	1.14.14.-	COG2141	Flavin-dependent trigonelline monooxygenase, oxygenase component
INPMIPDD_05031	CDS	246				hypothetical protein
INPMIPDD_05032	CDS	372				hypothetical protein
INPMIPDD_05033	CDS	477				hypothetical protein
INPMIPDD_05034	CDS	732				hypothetical protein
INPMIPDD_05035	CDS	276				hypothetical protein
INPMIPDD_05036	CDS	162	SIRT5_2	2.3.1.286		NAD-dependent protein deacylase sirtuin-5, mitochondrial
INPMIPDD_05037	CDS	549				hypothetical protein
INPMIPDD_05038	CDS	750				hypothetical protein
INPMIPDD_05039	CDS	435				hypothetical protein
INPMIPDD_05040	CDS	636				hypothetical protein
INPMIPDD_05041	CDS	1638				hypothetical protein
INPMIPDD_05042	CDS	1077				hypothetical protein
INPMIPDD_05043	CDS	1836	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
INPMIPDD_05044	CDS	768	srlR_2		COG1349	Glucitol operon repressor
INPMIPDD_05045	CDS	1323	glmU			Bifunctional protein GlmU
INPMIPDD_05046	CDS	426	atpC		COG0355	ATP synthase epsilon chain
INPMIPDD_05047	CDS	1380	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
INPMIPDD_05048	CDS	861	atpG		COG0224	ATP synthase gamma chain
INPMIPDD_05049	CDS	1545	atpA	7.1.2.2		ATP synthase subunit alpha
INPMIPDD_05050	CDS	537	atpH_1		COG0712	ATP synthase subunit delta
INPMIPDD_05051	CDS	471	atpF		COG0711	ATP synthase subunit b
INPMIPDD_05052	CDS	258	atpH_2			ATP synthase subunit c
INPMIPDD_05053	CDS	870	atpB		COG0356	ATP synthase subunit a
INPMIPDD_05054	CDS	408				hypothetical protein
INPMIPDD_05055	CDS	873	parB		COG1475	putative chromosome-partitioning protein ParB
INPMIPDD_05056	CDS	792	parA			Chromosome partitioning protein ParA
INPMIPDD_05057	CDS	645	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
INPMIPDD_05058	CDS	1893	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
INPMIPDD_05059	CDS	1371	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
INPMIPDD_05060	CDS	1692	yidC			Membrane protein insertase YidC
INPMIPDD_05061	CDS	498	rnpA	3.1.26.5		Ribonuclease P protein component
INPMIPDD_05062	CDS	1536	dnaA		COG0593	Chromosomal replication initiator protein DnaA
INPMIPDD_05063	CDS	1104	dnaN		COG0592	Beta sliding clamp
INPMIPDD_05064	CDS	1104	recF_2		COG1195	DNA replication and repair protein RecF
INPMIPDD_05065	CDS	2418	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
INPMIPDD_05066	CDS	4905				hypothetical protein
INPMIPDD_05067	CDS	240				hypothetical protein
INPMIPDD_05068	CDS	1080				hypothetical protein
INPMIPDD_05069	CDS	606				hypothetical protein
INPMIPDD_05070	CDS	243				hypothetical protein
INPMIPDD_05071	CDS	2493				hypothetical protein
INPMIPDD_05072	CDS	996	ftsH_4	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
INPMIPDD_05073	CDS	630				hypothetical protein
INPMIPDD_05074	CDS	1047				hypothetical protein
INPMIPDD_05075	CDS	723				hypothetical protein
INPMIPDD_05076	CDS	1956				hypothetical protein
INPMIPDD_05077	CDS	939				hypothetical protein
INPMIPDD_05078	CDS	1887				hypothetical protein
INPMIPDD_05079	CDS	258				hypothetical protein
INPMIPDD_05080	CDS	738				hypothetical protein
INPMIPDD_05081	CDS	357				hypothetical protein
INPMIPDD_05082	CDS	969				hypothetical protein
INPMIPDD_05083	CDS	906				hypothetical protein
INPMIPDD_05084	CDS	1572				hypothetical protein
INPMIPDD_05085	CDS	606				hypothetical protein
INPMIPDD_05086	CDS	771				hypothetical protein
INPMIPDD_05087	CDS	543	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
INPMIPDD_05088	CDS	2055	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
INPMIPDD_05089	CDS	948	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
INPMIPDD_05090	CDS	552	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
INPMIPDD_05091	CDS	888	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
INPMIPDD_05092	CDS	2364	ydeP_2		COG0243	Protein YdeP
INPMIPDD_05093	CDS	1374	trkA		COG0569	Trk system potassium uptake protein TrkA
INPMIPDD_05094	CDS	1326	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
INPMIPDD_05095	CDS	945	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
INPMIPDD_05096	CDS	507	def_2	3.5.1.88	COG0242	Peptide deformylase
INPMIPDD_05097	CDS	1026				hypothetical protein
INPMIPDD_05098	CDS	1119				hypothetical protein
INPMIPDD_05099	CDS	558	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
INPMIPDD_05100	CDS	975	qorA_3	1.6.5.5	COG0604	Quinone oxidoreductase 1
INPMIPDD_05101	CDS	915	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
INPMIPDD_05102	CDS	825	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
INPMIPDD_05103	CDS	1569	dauA		COG0659	C4-dicarboxylic acid transporter DauA
INPMIPDD_05104	CDS	927				hypothetical protein
INPMIPDD_05105	CDS	1506	betC	3.1.6.6	COG3119	Choline-sulfatase
INPMIPDD_05106	CDS	951	perR_3			HTH-type transcriptional regulator PerR
INPMIPDD_05107	CDS	825	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
INPMIPDD_05108	CDS	531				hypothetical protein
INPMIPDD_05109	CDS	810	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
INPMIPDD_05110	CDS	1230	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
INPMIPDD_05111	CDS	957	trpI			HTH-type transcriptional regulator TrpI
INPMIPDD_05112	CDS	327	yqjD_2		COG4575	putative protein YqjD
INPMIPDD_05113	CDS	216			COG3360	Dodecin
INPMIPDD_05114	CDS	225				hypothetical protein
INPMIPDD_05115	CDS	1002				hypothetical protein
INPMIPDD_05116	CDS	432	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
INPMIPDD_05117	CDS	234				hypothetical protein
INPMIPDD_05118	CDS	435				hypothetical protein
INPMIPDD_05119	CDS	678				hypothetical protein
INPMIPDD_05120	CDS	1056				hypothetical protein
INPMIPDD_05121	CDS	546	yrdA_2		COG0663	Protein YrdA
INPMIPDD_05122	CDS	2052	prlC	3.4.24.70	COG0339	Oligopeptidase A
INPMIPDD_05123	CDS	288				hypothetical protein
INPMIPDD_05124	CDS	276				hypothetical protein
INPMIPDD_05125	CDS	231				hypothetical protein
INPMIPDD_05126	CDS	1899				hypothetical protein
INPMIPDD_05127	CDS	633	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
INPMIPDD_05128	CDS	594				hypothetical protein
INPMIPDD_05129	CDS	1956	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
INPMIPDD_05130	CDS	477				hypothetical protein
INPMIPDD_05131	CDS	1017				hypothetical protein
INPMIPDD_05132	CDS	678	mip	5.2.1.8	COG0545	Outer membrane protein MIP
INPMIPDD_05133	CDS	501	rsd		COG3160	Regulator of sigma D
INPMIPDD_05134	CDS	528	dsbB_2			Disulfide bond formation protein B
INPMIPDD_05135	CDS	1245	hemY		COG3071	Protein HemY
INPMIPDD_05136	CDS	1176	hemX		COG2959	Protein HemX
INPMIPDD_05137	CDS	774	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
INPMIPDD_05138	CDS	942	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
INPMIPDD_05139	CDS	747	lytR		COG3279	Sensory transduction protein LytR
INPMIPDD_05140	CDS	1083				hypothetical protein
INPMIPDD_05141	CDS	1395	argH	4.3.2.1	COG0165	Argininosuccinate lyase
INPMIPDD_05142	CDS	1242				hypothetical protein
INPMIPDD_05143	CDS	1200				hypothetical protein
INPMIPDD_05144	CDS	1377				hypothetical protein
INPMIPDD_05145	CDS	1653				hypothetical protein
INPMIPDD_05146	CDS	720	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
INPMIPDD_05147	CDS	1977				hypothetical protein
INPMIPDD_05148	CDS	921	gcvA_7			Glycine cleavage system transcriptional activator
INPMIPDD_05149	CDS	1383	mdtK		COG0534	Multidrug resistance protein MdtK
INPMIPDD_05150	CDS	1665				hypothetical protein
INPMIPDD_05151	CDS	1314				hypothetical protein
INPMIPDD_05152	CDS	426	umuD_3	3.4.21.-	COG1974	Protein UmuD
INPMIPDD_05153	CDS	1299	umuC_2		COG0389	Protein UmuC
INPMIPDD_05154	CDS	1797				hypothetical protein
INPMIPDD_05155	CDS	1080				hypothetical protein
INPMIPDD_05156	CDS	177				hypothetical protein
INPMIPDD_05157	CDS	306				hypothetical protein
INPMIPDD_05158	CDS	210	csrA_2			Translational regulator CsrA
INPMIPDD_05159	CDS	255				Tn3 family transposase ISPa40
