locus_tag	ftype	length_bp	gene	EC_number	COG	product
MGBLIEJO_04389	CDS	1626				hypothetical protein
MGBLIEJO_04390	CDS	510				hypothetical protein
MGBLIEJO_04391	CDS	456				hypothetical protein
MGBLIEJO_04392	CDS	1824				hypothetical protein
MGBLIEJO_04393	CDS	786				hypothetical protein
MGBLIEJO_04394	CDS	201				hypothetical protein
MGBLIEJO_04395	CDS	195				hypothetical protein
MGBLIEJO_04396	CDS	240				hypothetical protein
MGBLIEJO_04397	CDS	1554	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
MGBLIEJO_04398	CDS	1386	gudP			putative glucarate transporter
MGBLIEJO_04399	CDS	912		4.2.1.41	COG0329	putative 5-dehydro-4-deoxyglucarate dehydratase
MGBLIEJO_04400	CDS	750	lutR_4		COG2186	HTH-type transcriptional regulator LutR
MGBLIEJO_04401	CDS	1719	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
MGBLIEJO_04402	CDS	564	regA		COG4567	Photosynthetic apparatus regulatory protein RegA
MGBLIEJO_04403	CDS	1260	regB	2.7.13.3		Sensor histidine kinase RegB
MGBLIEJO_04404	CDS	714				hypothetical protein
MGBLIEJO_04405	CDS	1557				hypothetical protein
MGBLIEJO_04406	CDS	1608	dppA_3		COG0747	Periplasmic dipeptide transport protein
MGBLIEJO_04407	CDS	1629	dppA_4		COG0747	Periplasmic dipeptide transport protein
MGBLIEJO_04408	CDS	1593	dppA_5		COG0747	Periplasmic dipeptide transport protein
MGBLIEJO_04409	CDS	1416	oprD_2	3.4.21.-		Porin D
MGBLIEJO_04410	CDS	1596	dppA_6		COG0747	Periplasmic dipeptide transport protein
MGBLIEJO_04411	CDS	1011	dppB_2		COG0601	Dipeptide transport system permease protein DppB
MGBLIEJO_04412	CDS	912	dppC_2		COG1173	Dipeptide transport system permease protein DppC
MGBLIEJO_04413	CDS	969	dppD_2		COG0444	Dipeptide transport ATP-binding protein DppD
MGBLIEJO_04414	CDS	975	ddpF_2		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
MGBLIEJO_04415	CDS	2526				hypothetical protein
MGBLIEJO_04416	CDS	1014				hypothetical protein
MGBLIEJO_04417	CDS	1200				hypothetical protein
MGBLIEJO_04418	CDS	1164	ldc_2	4.1.1.17		Lysine/ornithine decarboxylase
MGBLIEJO_04419	CDS	2481				hypothetical protein
MGBLIEJO_04420	CDS	1158	osmV	3.6.3.-	COG1125	Osmoprotectant import ATP-binding protein OsmV
MGBLIEJO_04421	CDS	654	osmW		COG1174	Osmoprotectant import permease protein OsmW
MGBLIEJO_04422	CDS	894	osmX		COG1732	Osmoprotectant-binding protein OsmX
MGBLIEJO_04423	CDS	714	osmY		COG1174	Osmoprotectant import permease protein OsmY
MGBLIEJO_04424	CDS	1584	prfC		COG4108	Peptide chain release factor RF3
MGBLIEJO_04425	CDS	243				hypothetical protein
MGBLIEJO_04426	CDS	618	fklB_2	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
MGBLIEJO_04427	CDS	309				hypothetical protein
MGBLIEJO_04428	CDS	489				hypothetical protein
MGBLIEJO_04429	CDS	330				hypothetical protein
MGBLIEJO_04430	CDS	2436				hypothetical protein
MGBLIEJO_04431	CDS	489				hypothetical protein
MGBLIEJO_04432	CDS	1857				hypothetical protein
MGBLIEJO_04433	CDS	354				hypothetical protein
MGBLIEJO_04434	CDS	498	greB_4		COG0782	Transcription elongation factor GreB
MGBLIEJO_04435	CDS	1665	ettA		COG0488	Energy-dependent translational throttle protein EttA
MGBLIEJO_04436	CDS	3837				hypothetical protein
MGBLIEJO_04437	CDS	993				hypothetical protein
MGBLIEJO_04438	CDS	936				hypothetical protein
MGBLIEJO_04439	CDS	1452	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
MGBLIEJO_04440	CDS	1254	glyA_1	2.1.2.1	COG0112	Serine hydroxymethyltransferase
MGBLIEJO_04441	CDS	978	yjiA_2	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
MGBLIEJO_04442	CDS	198				hypothetical protein
MGBLIEJO_04443	CDS	2076	btsT		COG1966	Pyruvate/proton symporter BtsT
MGBLIEJO_04444	CDS	519				hypothetical protein
MGBLIEJO_04445	CDS	1368	radA	3.6.4.-	COG1066	DNA repair protein RadA
MGBLIEJO_04446	CDS	447	mscL		COG1970	Large-conductance mechanosensitive channel
MGBLIEJO_04447	CDS	777	fpr_2	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
MGBLIEJO_04448	CDS	234	rpaR		COG2771	HTH-type quorum sensing-dependent transcriptional regulator RpaR
MGBLIEJO_04449	CDS	1125	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
MGBLIEJO_04450	CDS	168				hypothetical protein
MGBLIEJO_04451	CDS	1008	appB	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
MGBLIEJO_04452	CDS	1440	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
MGBLIEJO_04453	CDS	2202	paoC_3	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
MGBLIEJO_04454	CDS	990	paoB_3	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
MGBLIEJO_04455	CDS	531	paoA_3	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
MGBLIEJO_04456	CDS	1296	adeQ		COG2252	Adenine permease AdeQ
MGBLIEJO_04457	CDS	1086	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
MGBLIEJO_04458	CDS	1302	entS			Enterobactin exporter EntS
MGBLIEJO_04459	CDS	894			COG2321	putative protein
MGBLIEJO_04460	CDS	990				hypothetical protein
MGBLIEJO_04461	CDS	591	mupP_2	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
MGBLIEJO_04462	CDS	870	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
MGBLIEJO_04463	CDS	570		2.3.1.-	COG1670	Acetyltransferase
MGBLIEJO_04464	CDS	918				hypothetical protein
MGBLIEJO_04465	CDS	1239	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
MGBLIEJO_04466	CDS	1329	rhlE_3	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
MGBLIEJO_04467	CDS	915	yedA			putative inner membrane transporter YedA
MGBLIEJO_04468	CDS	468	lrpC		COG1522	HTH-type transcriptional regulator LrpC
MGBLIEJO_04469	CDS	615	dinG_4	3.1.-.-		3'-5' exonuclease DinG
MGBLIEJO_04470	CDS	477				hypothetical protein
MGBLIEJO_04471	CDS	705				hypothetical protein
MGBLIEJO_04472	CDS	663				hypothetical protein
MGBLIEJO_04473	CDS	1143				hypothetical protein
MGBLIEJO_04474	CDS	1014				hypothetical protein
MGBLIEJO_04475	CDS	897				hypothetical protein
MGBLIEJO_04476	CDS	213				hypothetical protein
MGBLIEJO_04477	CDS	771				hypothetical protein
MGBLIEJO_04478	CDS	249				hypothetical protein
MGBLIEJO_04479	CDS	198				hypothetical protein
MGBLIEJO_04480	CDS	879				hypothetical protein
MGBLIEJO_04481	CDS	1557			COG0645	putative protein
MGBLIEJO_04482	CDS	630				hypothetical protein
MGBLIEJO_04483	CDS	918				hypothetical protein
MGBLIEJO_04484	CDS	3168				hypothetical protein
MGBLIEJO_04485	CDS	6783				hypothetical protein
MGBLIEJO_04486	CDS	7182				hypothetical protein
MGBLIEJO_04487	CDS	9696				hypothetical protein
MGBLIEJO_04488	CDS	1977	asnB_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
MGBLIEJO_04489	CDS	246				hypothetical protein
MGBLIEJO_04490	CDS	1014	tfdA_2	1.14.11.-		Alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase
MGBLIEJO_04491	CDS	987	dsdC		COG0583	HTH-type transcriptional regulator DsdC
MGBLIEJO_04492	CDS	2535	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
MGBLIEJO_04493	CDS	1176	rfnT			Riboflavin transporter RfnT
MGBLIEJO_04494	CDS	1341	hisC_3	2.6.1.9		Histidinol-phosphate aminotransferase
MGBLIEJO_04495	CDS	1014	dnaJ_2			Chaperone protein DnaJ
MGBLIEJO_04496	CDS	384	rutC_2	1.-.-.-		Putative aminoacrylate peracid reductase RutC
MGBLIEJO_04497	CDS	675	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
MGBLIEJO_04498	CDS	540				hypothetical protein
MGBLIEJO_04499	CDS	894	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
MGBLIEJO_04500	CDS	927	gal	1.1.1.48		Galactose 1-dehydrogenase
MGBLIEJO_04501	CDS	420				hypothetical protein
MGBLIEJO_04502	CDS	894	fieF		COG0053	Ferrous-iron efflux pump FieF
MGBLIEJO_04503	CDS	1164				hypothetical protein
MGBLIEJO_04504	CDS	492	lrp_5		COG1522	Leucine-responsive regulatory protein
MGBLIEJO_04505	CDS	633	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
MGBLIEJO_04506	CDS	1464	amn	3.2.2.4	COG0775	AMP nucleosidase
MGBLIEJO_04507	CDS	1650	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
MGBLIEJO_04508	CDS	2034	rcsC_19	2.7.13.3		Sensor histidine kinase RcsC
MGBLIEJO_04509	CDS	798	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MGBLIEJO_04510	CDS	618	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
MGBLIEJO_04511	CDS	1284	hemL_2	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
MGBLIEJO_04512	CDS	549				hypothetical protein
MGBLIEJO_04513	CDS	327				hypothetical protein
MGBLIEJO_04514	CDS	1329	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
MGBLIEJO_04515	CDS	1023	ybeZ		COG1702	PhoH-like protein
MGBLIEJO_04516	CDS	501	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
MGBLIEJO_04517	CDS	843	corC		COG4535	Magnesium and cobalt efflux protein CorC
MGBLIEJO_04518	CDS	1521	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
MGBLIEJO_04519	CDS	771				hypothetical protein
MGBLIEJO_04520	CDS	342				hypothetical protein
MGBLIEJO_04521	CDS	2607	leuS	6.1.1.4		Leucine--tRNA ligase
MGBLIEJO_04522	CDS	606	lptE			LPS-assembly lipoprotein LptE
MGBLIEJO_04523	CDS	1038	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
MGBLIEJO_04524	CDS	213				hypothetical protein
MGBLIEJO_04525	CDS	156				hypothetical protein
MGBLIEJO_04526	CDS	1338				Tn3 family transposase TnXax1
MGBLIEJO_04527	CDS	1008	lipA	2.8.1.8	COG0320	Lipoyl synthase
MGBLIEJO_04528	CDS	657	lipB	2.3.1.181	COG0321	Octanoyltransferase
MGBLIEJO_04529	CDS	312				hypothetical protein
MGBLIEJO_04530	CDS	1161	dacC_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
MGBLIEJO_04531	CDS	1029	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
MGBLIEJO_04532	CDS	1008	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
MGBLIEJO_04533	CDS	1146	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MGBLIEJO_04534	CDS	1896	mrdA_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MGBLIEJO_04535	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MGBLIEJO_04536	CDS	387	rsfS			Ribosomal silencing factor RsfS
MGBLIEJO_04537	CDS	669	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
MGBLIEJO_04538	CDS	1266	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
MGBLIEJO_04539	CDS	672		3.2.2.-		Putative 3-methyladenine DNA glycosylase
MGBLIEJO_04540	CDS	1317				hypothetical protein
MGBLIEJO_04541	CDS	2034				hypothetical protein
MGBLIEJO_04542	CDS	2781	sasA_21	2.7.-.-		Adaptive-response sensory-kinase SasA
MGBLIEJO_04543	CDS	456				hypothetical protein
MGBLIEJO_04544	CDS	474				hypothetical protein
MGBLIEJO_04545	CDS	783	fixJ_1			Transcriptional regulatory protein FixJ
MGBLIEJO_04546	CDS	1656	cheB_8	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
MGBLIEJO_04547	CDS	1080				hypothetical protein
MGBLIEJO_04548	CDS	546	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
MGBLIEJO_04549	CDS	372	yciH		COG0023	putative protein YciH
MGBLIEJO_04550	CDS	1914	speA	4.1.1.19		Biosynthetic arginine decarboxylase
MGBLIEJO_04551	CDS	1125				hypothetical protein
MGBLIEJO_04552	CDS	906				hypothetical protein
MGBLIEJO_04553	CDS	1341	dinF		COG0534	DNA damage-inducible protein F
MGBLIEJO_04554	CDS	4947	yfhM		COG2373	Alpha-2-macroglobulin
MGBLIEJO_04555	CDS	294				hypothetical protein
MGBLIEJO_04556	CDS	2289	pbpC		COG4953	Penicillin-binding protein 1C
MGBLIEJO_04557	CDS	408	fixJ_2			Transcriptional regulatory protein FixJ
MGBLIEJO_04558	CDS	207				hypothetical protein
MGBLIEJO_04559	CDS	960				hypothetical protein
MGBLIEJO_04560	CDS	1251	sctC_2			Type 3 secretion system secretin
MGBLIEJO_04561	CDS	1191				hypothetical protein
MGBLIEJO_04562	CDS	1257				hypothetical protein
MGBLIEJO_04563	CDS	885				hypothetical protein
MGBLIEJO_04564	CDS	885				hypothetical protein
MGBLIEJO_04565	CDS	738				hypothetical protein
MGBLIEJO_04566	CDS	273				hypothetical protein
MGBLIEJO_04567	CDS	1791	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
MGBLIEJO_04568	CDS	453	aroQ1	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
MGBLIEJO_04569	CDS	456	accB_2		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
MGBLIEJO_04570	CDS	1344	accC_2	6.3.4.14	COG0439	Biotin carboxylase
MGBLIEJO_04571	CDS	879	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
MGBLIEJO_04572	CDS	1329				hypothetical protein
MGBLIEJO_04573	CDS	1014	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
MGBLIEJO_04574	CDS	321	fis			DNA-binding protein Fis
MGBLIEJO_04575	CDS	1605	purH		COG0138	Bifunctional purine biosynthesis protein PurH
MGBLIEJO_04576	CDS	1296	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
MGBLIEJO_04577	CDS	2790	rcsC_20	2.7.13.3		Sensor histidine kinase RcsC
MGBLIEJO_04578	CDS	597				hypothetical protein
MGBLIEJO_04579	CDS	636				hypothetical protein
MGBLIEJO_04580	CDS	636				hypothetical protein
MGBLIEJO_04581	CDS	699				hypothetical protein
MGBLIEJO_04582	CDS	816				hypothetical protein
MGBLIEJO_04583	CDS	1704	cysG_2	4.99.1.4		Siroheme synthase
MGBLIEJO_04584	CDS	735	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
MGBLIEJO_04585	CDS	627	cobH	5.4.99.61		Precorrin-8X methylmutase
MGBLIEJO_04586	CDS	1281	sir_2	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
MGBLIEJO_04587	CDS	1203	cobL	2.1.1.132		Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
MGBLIEJO_04588	CDS	1113	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
MGBLIEJO_04589	CDS	720	cobK	1.3.1.54		Precorrin-6A reductase
MGBLIEJO_04590	CDS	342				hypothetical protein
MGBLIEJO_04591	CDS	462				hypothetical protein
MGBLIEJO_04592	CDS	3471				hypothetical protein
MGBLIEJO_04593	CDS	1266	amiC_4			Aliphatic amidase expression-regulating protein
MGBLIEJO_04594	CDS	1590				hypothetical protein
MGBLIEJO_04595	CDS	1080				hypothetical protein
MGBLIEJO_04596	CDS	861	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MGBLIEJO_04597	CDS	699	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MGBLIEJO_04598	CDS	846	ureD_2			Urease accessory protein UreD
MGBLIEJO_04599	CDS	303	ureA_2	3.5.1.5		Urease subunit gamma
MGBLIEJO_04600	CDS	543		2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
MGBLIEJO_04601	CDS	534	ttr	2.3.1.-		Acetyltransferase
MGBLIEJO_04602	CDS	306	ureB	3.5.1.5		Urease subunit beta
MGBLIEJO_04603	CDS	1701	ureC_2	3.5.1.5		Urease subunit alpha
MGBLIEJO_04604	CDS	609				hypothetical protein
MGBLIEJO_04605	CDS	384				hypothetical protein
MGBLIEJO_04606	CDS	1131	sasA_22	2.7.-.-		Adaptive-response sensory-kinase SasA
MGBLIEJO_04607	CDS	960	cbpA		COG2214	Curved DNA-binding protein
MGBLIEJO_04608	CDS	1266	dnaK_2		COG0443	Chaperone protein DnaK
MGBLIEJO_04609	CDS	1011				hypothetical protein
MGBLIEJO_04610	CDS	291	psiF			Phosphate starvation-inducible protein PsiF
MGBLIEJO_04611	CDS	882				hypothetical protein
MGBLIEJO_04612	CDS	234				hypothetical protein
MGBLIEJO_04613	CDS	339	osmE			Osmotically-inducible putative lipoprotein OsmE
MGBLIEJO_04614	CDS	540				hypothetical protein
MGBLIEJO_04615	CDS	2067				hypothetical protein
MGBLIEJO_04616	CDS	633	fabR		COG1309	HTH-type transcriptional repressor FabR
MGBLIEJO_04617	CDS	501	ureE_2			Urease accessory protein UreE
MGBLIEJO_04618	CDS	675	ureF_2		COG0830	Urease accessory protein UreF
MGBLIEJO_04619	CDS	618	ureG_2			Urease accessory protein UreG
MGBLIEJO_04620	CDS	573				hypothetical protein
MGBLIEJO_04621	CDS	420				hypothetical protein
MGBLIEJO_04622	CDS	618	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
MGBLIEJO_04623	CDS	966	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
MGBLIEJO_04624	CDS	498	nusB			Transcription antitermination protein NusB
MGBLIEJO_04625	CDS	477	ribH_2	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
MGBLIEJO_04626	CDS	1092	ribBA_2		COG0108	Riboflavin biosynthesis protein RibBA
MGBLIEJO_04627	CDS	663	ribE	2.5.1.9		Riboflavin synthase
MGBLIEJO_04628	CDS	1137	ribD		COG0117	Riboflavin biosynthesis protein RibD
MGBLIEJO_04629	CDS	498	nrdR		COG1327	Transcriptional repressor NrdR
MGBLIEJO_04630	CDS	450				hypothetical protein
MGBLIEJO_04631	CDS	654				hypothetical protein
MGBLIEJO_04632	CDS	873	cnoX		COG3118	Chaperedoxin
MGBLIEJO_04633	CDS	354				hypothetical protein
MGBLIEJO_04634	CDS	423				hypothetical protein
MGBLIEJO_04635	CDS	588				hypothetical protein
MGBLIEJO_04636	CDS	711			COG1136	putative ABC transporter ATP-binding protein
MGBLIEJO_04637	CDS	1266				hypothetical protein
MGBLIEJO_04638	CDS	525				hypothetical protein
MGBLIEJO_04639	CDS	687	ompW		COG3047	Outer membrane protein W
MGBLIEJO_04640	CDS	930	wbgU_1	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
MGBLIEJO_04641	CDS	885	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
MGBLIEJO_04642	CDS	2319				hypothetical protein
MGBLIEJO_04643	CDS	819		3.1.1.2		Arylesterase
MGBLIEJO_04644	CDS	849		4.3.2.3		Ureidoglycolate lyase
MGBLIEJO_04645	CDS	192				hypothetical protein
MGBLIEJO_04646	CDS	693	tolQ_7		COG0811	Tol-Pal system protein TolQ
MGBLIEJO_04647	CDS	405	exbD_6		COG0848	Biopolymer transport protein ExbD
MGBLIEJO_04648	CDS	2355	btuB_4			Vitamin B12 transporter BtuB
MGBLIEJO_04649	CDS	240				hypothetical protein
MGBLIEJO_04650	CDS	651	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
MGBLIEJO_04651	CDS	1512				hypothetical protein
MGBLIEJO_04652	CDS	2919				hypothetical protein
MGBLIEJO_04653	CDS	852				hypothetical protein
MGBLIEJO_04654	CDS	900		3.4.16.4		D-alanyl-D-alanine carboxypeptidase
MGBLIEJO_04655	CDS	714				hypothetical protein
MGBLIEJO_04656	CDS	729	tolQ_8		COG0811	Tol-Pal system protein TolQ
MGBLIEJO_04657	CDS	426	exbD_7		COG0848	Biopolymer transport protein ExbD
MGBLIEJO_04658	CDS	2121	fcuA_2			Ferrichrome receptor FcuA
MGBLIEJO_04659	CDS	1266	agp	3.1.3.10		Glucose-1-phosphatase
MGBLIEJO_04660	CDS	1194	nagC		COG1940	N-acetylglucosamine repressor
MGBLIEJO_04661	CDS	1317	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
MGBLIEJO_04662	CDS	894	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
MGBLIEJO_04663	CDS	894	lacG			Lactose transport system permease protein LacG
MGBLIEJO_04664	CDS	1107	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MGBLIEJO_04665	CDS	762	ugpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
MGBLIEJO_04666	CDS	744	suhB_2	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
MGBLIEJO_04667	CDS	1113	cex		COG3693	Exoglucanase/xylanase
MGBLIEJO_04668	CDS	291				hypothetical protein
MGBLIEJO_04669	CDS	144				hypothetical protein
MGBLIEJO_04670	CDS	1002				hypothetical protein
MGBLIEJO_04671	CDS	951				hypothetical protein
MGBLIEJO_04672	CDS	1389				hypothetical protein
MGBLIEJO_04673	CDS	186				hypothetical protein
MGBLIEJO_04674	CDS	1758			COG1132	putative ABC transporter ATP-binding protein
MGBLIEJO_04675	CDS	444				hypothetical protein
MGBLIEJO_04676	CDS	567	ssb		COG0629	Single-stranded DNA-binding protein
MGBLIEJO_04677	CDS	1395	yajR		COG0477	Inner membrane transport protein YajR
MGBLIEJO_04678	CDS	2835	uvrA		COG0178	UvrABC system protein A
MGBLIEJO_04679	CDS	465	bfr_2	1.16.3.1	COG2193	Bacterioferritin
MGBLIEJO_04680	CDS	387	rplQ		COG0203	50S ribosomal protein L17
MGBLIEJO_04681	CDS	1002	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
MGBLIEJO_04682	CDS	621	rpsD		COG0522	30S ribosomal protein S4
MGBLIEJO_04683	CDS	390	rpsK		COG0100	30S ribosomal protein S11
MGBLIEJO_04684	CDS	357	rpsM		COG0099	30S ribosomal protein S13
MGBLIEJO_04685	CDS	1335	secY		COG0201	Protein translocase subunit SecY
MGBLIEJO_04686	CDS	435	rplO		COG0200	50S ribosomal protein L15
MGBLIEJO_04687	CDS	177	rpmD		COG1841	50S ribosomal protein L30
MGBLIEJO_04688	CDS	501	rpsE		COG0098	30S ribosomal protein S5
MGBLIEJO_04689	CDS	351	rplR		COG0256	50S ribosomal protein L18
MGBLIEJO_04690	CDS	534	rplF		COG0097	50S ribosomal protein L6
MGBLIEJO_04691	CDS	393	rpsH		COG0096	30S ribosomal protein S8
MGBLIEJO_04692	CDS	306	rpsN		COG0199	30S ribosomal protein S14
MGBLIEJO_04693	CDS	540	rplE		COG0094	50S ribosomal protein L5
MGBLIEJO_04694	CDS	315	rplX		COG0198	50S ribosomal protein L24
MGBLIEJO_04695	CDS	369	rplN		COG0093	50S ribosomal protein L14
MGBLIEJO_04696	CDS	267	rpsQ		COG0186	30S ribosomal protein S17
MGBLIEJO_04697	CDS	192	rpmC		COG0255	50S ribosomal protein L29
MGBLIEJO_04698	CDS	414	rplP		COG0197	50S ribosomal protein L16
MGBLIEJO_04699	CDS	687	rpsC		COG0092	30S ribosomal protein S3
MGBLIEJO_04700	CDS	333	rplV		COG0091	50S ribosomal protein L22
MGBLIEJO_04701	CDS	276	rpsS		COG0185	30S ribosomal protein S19
MGBLIEJO_04702	CDS	825	rplB		COG0090	50S ribosomal protein L2
MGBLIEJO_04703	CDS	300	rplW		COG0089	50S ribosomal protein L23
MGBLIEJO_04704	CDS	603	rplD		COG0088	50S ribosomal protein L4
MGBLIEJO_04705	CDS	636	rplC		COG0087	50S ribosomal protein L3
MGBLIEJO_04706	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
MGBLIEJO_04707	CDS	1194	tufA		COG0050	Elongation factor Tu-A
MGBLIEJO_04708	CDS	2106	fusA		COG0480	Elongation factor G 1
MGBLIEJO_04709	CDS	471	rpsG		COG0049	30S ribosomal protein S7
MGBLIEJO_04710	CDS	372	rpsL		COG0048	30S ribosomal protein S12
MGBLIEJO_04711	CDS	4200	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
MGBLIEJO_04712	CDS	4074	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
MGBLIEJO_04713	CDS	366	rplL			50S ribosomal protein L7/L12
MGBLIEJO_04714	CDS	501	rplJ		COG0244	50S ribosomal protein L10
MGBLIEJO_04715	CDS	696	rplA		COG0081	50S ribosomal protein L1
MGBLIEJO_04716	CDS	432	rplK		COG0080	50S ribosomal protein L11
MGBLIEJO_04717	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
MGBLIEJO_04718	CDS	369	secE		COG0690	Protein translocase subunit SecE
MGBLIEJO_04719	tRNA	76				tRNA-Trp(cca)
MGBLIEJO_04720	tRNA	76				tRNA-Thr(ggt)
MGBLIEJO_04721	tRNA	74				tRNA-Gly(tcc)
MGBLIEJO_04722	tRNA	85				tRNA-Tyr(gta)
MGBLIEJO_04723	CDS	429				hypothetical protein
MGBLIEJO_04724	CDS	750	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
MGBLIEJO_04725	CDS	960	birA_2	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
MGBLIEJO_04726	rRNA	110				5S ribosomal RNA
MGBLIEJO_04727	rRNA	2891				23S ribosomal RNA
MGBLIEJO_04728	tRNA	76				tRNA-Ala(tgc)
MGBLIEJO_04729	tRNA	77				tRNA-Ile(gat)
MGBLIEJO_04730	rRNA	1534				16S ribosomal RNA
MGBLIEJO_04731	CDS	1212	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MGBLIEJO_04732	CDS	1428	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MGBLIEJO_04733	CDS	1095	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
MGBLIEJO_04734	CDS	351	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
MGBLIEJO_04735	CDS	1035	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
